chr	pos	cluster	cp
7	82979097	1	0.29436375396942
1	106022295	1	0.29436375396942
10	75008974	1	0.29436375396942
10	116319286	2	0.611579561466968
4	35832509	3	0.808621294650715
15	66160913	1	0.29436375396942
1	142518989	3	0.808621294650715
6	155896057	3	0.808621294650715
7	50418904	1	0.29436375396942
12	131368397	2	0.611579561466968
5	91473962	1	0.29436375396942
2	101343993	3	0.808621294650715
5	45484192	3	0.808621294650715
8	115133190	1	0.29436375396942
22	22467919	3	0.808621294650715
18	3645237	3	0.808621294650715
2	240714695	2	0.611579561466968
22	6647065	1	0.29436375396942
1	42987786	3	0.808621294650715
21	5438338	3	0.808621294650715
7	87023196	1	0.29436375396942
16	67867015	1	0.29436375396942
Y	11145599	1	0.29436375396942
2	232361595	1	0.29436375396942
2	2215346	2	0.611579561466968
13	86342356	1	0.29436375396942
2	28975549	2	0.611579561466968
1	119947555	1	0.29436375396942
11	19411499	3	0.808621294650715
Y	6609638	2	0.611579561466968
1	192342195	1	0.29436375396942
9	9819598	3	0.808621294650715
17	34499780	2	0.611579561466968
14	67075701	2	0.611579561466968
4	168988527	1	0.29436375396942
1	155920675	3	0.808621294650715
12	108578822	2	0.611579561466968
1	150104494	3	0.808621294650715
6	160377429	3	0.808621294650715
X	148942471	1	0.29436375396942
9	65376059	3	0.808621294650715
21	13707357	1	0.29436375396942
4	74388544	3	0.808621294650715
7	65039861	1	0.29436375396942
3	161995818	1	0.29436375396942
16	19618774	1	0.29436375396942
9	95390661	3	0.808621294650715
21	29089580	3	0.808621294650715
12	101403344	3	0.808621294650715
3	67847678	1	0.29436375396942
2	241890010	2	0.611579561466968
1	218311209	3	0.808621294650715
11	31726334	3	0.808621294650715
8	115650387	1	0.29436375396942
20	11248142	3	0.808621294650715
22	17701277	1	0.29436375396942
8	95474438	3	0.808621294650715
15	59985072	1	0.29436375396942
6	129135980	2	0.611579561466968
2	58746483	1	0.29436375396942
7	16262630	3	0.808621294650715
1	174463347	1	0.29436375396942
21	26304381	2	0.611579561466968
20	12777827	1	0.29436375396942
5	113235706	1	0.29436375396942
14	76308662	3	0.808621294650715
6	170843399	3	0.808621294650715
9	37724088	3	0.808621294650715
4	175867331	3	0.808621294650715
19	57177286	3	0.808621294650715
5	178349748	1	0.29436375396942
6	33826902	3	0.808621294650715
22	40037554	1	0.29436375396942
17	78440673	1	0.29436375396942
1	243287967	2	0.611579561466968
14	43694384	3	0.808621294650715
15	87983624	2	0.611579561466968
9	14045880	1	0.29436375396942
2	208373672	1	0.29436375396942
6	114632164	2	0.611579561466968
14	27229071	3	0.808621294650715
X	133437532	3	0.808621294650715
11	17662893	3	0.808621294650715
10	43388228	3	0.808621294650715
7	138300558	1	0.29436375396942
4	29937281	2	0.611579561466968
9	67425166	1	0.29436375396942
3	72408973	3	0.808621294650715
X	50735030	2	0.611579561466968
19	37030115	2	0.611579561466968
16	3322385	2	0.611579561466968
8	127969831	2	0.611579561466968
11	59548189	1	0.29436375396942
7	118597445	1	0.29436375396942
5	30145631	3	0.808621294650715
15	55733519	3	0.808621294650715
7	37604870	3	0.808621294650715
2	164300665	3	0.808621294650715
10	69877606	2	0.611579561466968
11	41379303	3	0.808621294650715
2	102544789	3	0.808621294650715
13	5882315	1	0.29436375396942
7	116159252	2	0.611579561466968
5	139537530	3	0.808621294650715
20	51926203	3	0.808621294650715
17	26617116	1	0.29436375396942
X	132406418	2	0.611579561466968
6	153075332	3	0.808621294650715
1	164876634	3	0.808621294650715
3	19362702	3	0.808621294650715
9	12239317	1	0.29436375396942
2	16455302	3	0.808621294650715
2	137631279	2	0.611579561466968
15	37561927	1	0.29436375396942
21	39033442	3	0.808621294650715
4	129310547	1	0.29436375396942
1	132259018	2	0.611579561466968
10	663636	2	0.611579561466968
9	122030483	1	0.29436375396942
11	119833856	3	0.808621294650715
14	105480714	3	0.808621294650715
1	167479294	3	0.808621294650715
19	5960563	3	0.808621294650715
2	59605799	1	0.29436375396942
X	119101041	3	0.808621294650715
2	153746220	3	0.808621294650715
2	147215314	1	0.29436375396942
22	6510968	1	0.29436375396942
13	12362858	1	0.29436375396942
6	161396862	2	0.611579561466968
Y	59038239	2	0.611579561466968
13	109109129	3	0.808621294650715
17	58128349	3	0.808621294650715
1	192041010	1	0.29436375396942
3	101072005	3	0.808621294650715
4	25162942	3	0.808621294650715
12	87502429	3	0.808621294650715
1	120325557	2	0.611579561466968
4	166089334	3	0.808621294650715
7	120328351	3	0.808621294650715
14	101994944	3	0.808621294650715
17	76630873	1	0.29436375396942
15	32010768	3	0.808621294650715
4	43301610	1	0.29436375396942
14	77595249	1	0.29436375396942
2	100017335	3	0.808621294650715
3	42871540	3	0.808621294650715
1	157029910	3	0.808621294650715
17	43563929	2	0.611579561466968
1	243975761	2	0.611579561466968
6	3549287	3	0.808621294650715
3	44621092	1	0.29436375396942
10	115788175	1	0.29436375396942
4	141079703	3	0.808621294650715
9	46744660	1	0.29436375396942
11	46430121	3	0.808621294650715
1	131923109	2	0.611579561466968
5	39497170	1	0.29436375396942
12	67721091	3	0.808621294650715
11	114616628	3	0.808621294650715
X	86049846	1	0.29436375396942
1	41449595	3	0.808621294650715
13	61920036	2	0.611579561466968
5	27942400	1	0.29436375396942
16	72531141	1	0.29436375396942
13	33060790	2	0.611579561466968
11	40072995	3	0.808621294650715
1	142509295	1	0.29436375396942
4	111889215	3	0.808621294650715
12	42725057	1	0.29436375396942
13	7140955	3	0.808621294650715
2	114992108	2	0.611579561466968
18	72395278	3	0.808621294650715
3	11286309	3	0.808621294650715
16	88858626	3	0.808621294650715
5	56715263	1	0.29436375396942
17	2288454	1	0.29436375396942
14	93640756	1	0.29436375396942
4	67295342	1	0.29436375396942
11	44433108	3	0.808621294650715
12	11733235	1	0.29436375396942
15	47460253	3	0.808621294650715
20	3439275	3	0.808621294650715
10	68725191	1	0.29436375396942
5	50517902	3	0.808621294650715
11	56796725	1	0.29436375396942
22	992623	1	0.29436375396942
7	125875019	1	0.29436375396942
12	74801843	1	0.29436375396942
15	53322180	3	0.808621294650715
14	56417099	1	0.29436375396942
10	6088790	3	0.808621294650715
1	127719672	3	0.808621294650715
7	30058043	3	0.808621294650715
18	33833586	3	0.808621294650715
15	77441012	1	0.29436375396942
2	10405884	1	0.29436375396942
14	57911841	1	0.29436375396942
4	90420929	3	0.808621294650715
7	89434303	1	0.29436375396942
2	59595193	3	0.808621294650715
12	83347953	3	0.808621294650715
11	30937593	3	0.808621294650715
5	113190799	2	0.611579561466968
8	84788339	3	0.808621294650715
4	93507987	2	0.611579561466968
4	106583163	3	0.808621294650715
1	227505693	1	0.29436375396942
7	68584914	3	0.808621294650715
12	126361778	2	0.611579561466968
X	4923859	1	0.29436375396942
19	44766678	2	0.611579561466968
10	118165600	2	0.611579561466968
5	142587621	2	0.611579561466968
9	44560031	1	0.29436375396942
3	123816852	2	0.611579561466968
1	97426011	2	0.611579561466968
14	73671664	3	0.808621294650715
6	62085318	1	0.29436375396942
13	48798574	2	0.611579561466968
8	101967055	3	0.808621294650715
10	30902800	1	0.29436375396942
4	153557668	1	0.29436375396942
3	107154236	1	0.29436375396942
8	87865164	2	0.611579561466968
12	1501954	3	0.808621294650715
12	21852749	3	0.808621294650715
3	49512882	1	0.29436375396942
8	16690051	3	0.808621294650715
2	88368847	1	0.29436375396942
6	18202594	3	0.808621294650715
6	52234661	3	0.808621294650715
9	53912267	3	0.808621294650715
10	82432181	3	0.808621294650715
1	37720934	3	0.808621294650715
2	152361139	1	0.29436375396942
13	17528084	3	0.808621294650715
1	59775526	1	0.29436375396942
7	2557432	3	0.808621294650715
16	15322302	2	0.611579561466968
11	56230015	3	0.808621294650715
17	66183943	3	0.808621294650715
22	48977212	3	0.808621294650715
1	16933415	3	0.808621294650715
6	13885117	1	0.29436375396942
19	29161702	1	0.29436375396942
X	134342082	3	0.808621294650715
13	20235554	2	0.611579561466968
4	100318084	1	0.29436375396942
3	94040507	2	0.611579561466968
1	201491058	3	0.808621294650715
X	104924855	2	0.611579561466968
14	42991497	1	0.29436375396942
5	123844194	3	0.808621294650715
10	34370368	2	0.611579561466968
12	73303252	1	0.29436375396942
2	10174295	1	0.29436375396942
15	67917395	3	0.808621294650715
1	22699818	3	0.808621294650715
10	24387946	1	0.29436375396942
1	161203279	1	0.29436375396942
1	209120256	2	0.611579561466968
20	6391805	3	0.808621294650715
19	52769364	3	0.808621294650715
13	68514791	2	0.611579561466968
2	196973495	3	0.808621294650715
9	98517857	2	0.611579561466968
11	69569205	2	0.611579561466968
5	125677613	2	0.611579561466968
X	29013716	1	0.29436375396942
3	193362814	1	0.29436375396942
11	65453140	2	0.611579561466968
1	114124282	2	0.611579561466968
3	40757019	1	0.29436375396942
1	119897369	1	0.29436375396942
12	89218605	2	0.611579561466968
8	25591891	2	0.611579561466968
14	89672996	3	0.808621294650715
3	168115334	2	0.611579561466968
22	6467793	3	0.808621294650715
22	21241031	1	0.29436375396942
12	98652925	3	0.808621294650715
9	1820595	2	0.611579561466968
3	112952195	3	0.808621294650715
6	67507433	2	0.611579561466968
7	8647171	1	0.29436375396942
1	227855330	3	0.808621294650715
18	77077964	3	0.808621294650715
12	133806373	3	0.808621294650715
1	64292082	1	0.29436375396942
14	73721858	2	0.611579561466968
4	20584090	3	0.808621294650715
7	154869624	3	0.808621294650715
2	204028872	1	0.29436375396942
4	29804035	1	0.29436375396942
1	107879817	3	0.808621294650715
12	128998549	2	0.611579561466968
7	98272597	2	0.611579561466968
4	98387150	1	0.29436375396942
Y	44018545	3	0.808621294650715
9	112782922	3	0.808621294650715
1	161432246	3	0.808621294650715
8	3516294	3	0.808621294650715
Y	42981863	1	0.29436375396942
5	91157736	3	0.808621294650715
3	45107517	3	0.808621294650715
2	221463135	3	0.808621294650715
9	131440720	1	0.29436375396942
1	207206723	3	0.808621294650715
X	146727139	2	0.611579561466968
11	68317664	1	0.29436375396942
X	121221890	2	0.611579561466968
11	132350666	3	0.808621294650715
2	161382065	1	0.29436375396942
12	44222036	2	0.611579561466968
8	49256189	1	0.29436375396942
2	219548996	1	0.29436375396942
17	4917935	3	0.808621294650715
15	41556122	1	0.29436375396942
20	41427751	3	0.808621294650715
2	146611306	2	0.611579561466968
8	32226942	1	0.29436375396942
5	594074	1	0.29436375396942
2	168890212	1	0.29436375396942
Y	5849639	1	0.29436375396942
22	14845000	1	0.29436375396942
2	121174669	1	0.29436375396942
6	14851620	3	0.808621294650715
13	51021326	3	0.808621294650715
7	12781707	3	0.808621294650715
14	55483139	2	0.611579561466968
3	143669204	1	0.29436375396942
18	67968326	1	0.29436375396942
2	15455701	1	0.29436375396942
20	10643251	3	0.808621294650715
6	109800773	3	0.808621294650715
9	63617998	2	0.611579561466968
9	61152309	2	0.611579561466968
18	42458138	1	0.29436375396942
X	2692976	1	0.29436375396942
5	103960384	1	0.29436375396942
1	114156028	2	0.611579561466968
3	164997673	3	0.808621294650715
Y	18196810	2	0.611579561466968
9	92801238	2	0.611579561466968
5	61222851	3	0.808621294650715
13	12437485	1	0.29436375396942
14	11652704	1	0.29436375396942
8	70918941	2	0.611579561466968
20	26671536	1	0.29436375396942
4	119929817	1	0.29436375396942
4	183790837	3	0.808621294650715
X	100069612	1	0.29436375396942
3	160226685	2	0.611579561466968
14	61409202	1	0.29436375396942
X	35238255	3	0.808621294650715
Y	4831432	2	0.611579561466968
2	127123625	1	0.29436375396942
13	113872405	1	0.29436375396942
X	90679431	2	0.611579561466968
4	91097493	3	0.808621294650715
3	14102548	3	0.808621294650715
3	104485150	1	0.29436375396942
1	4663285	3	0.808621294650715
14	18917372	3	0.808621294650715
13	103282545	3	0.808621294650715
20	14413041	1	0.29436375396942
2	189489703	3	0.808621294650715
16	74234347	3	0.808621294650715
10	79768295	2	0.611579561466968
9	95162995	3	0.808621294650715
1	84162338	2	0.611579561466968
5	7407530	3	0.808621294650715
1	133521573	1	0.29436375396942
11	128558564	2	0.611579561466968
20	46173357	1	0.29436375396942
1	158997402	2	0.611579561466968
X	108734819	3	0.808621294650715
X	12212662	1	0.29436375396942
15	21579284	3	0.808621294650715
16	60643996	3	0.808621294650715
1	82825638	1	0.29436375396942
4	164167100	1	0.29436375396942
9	2232321	3	0.808621294650715
15	96393933	3	0.808621294650715
12	91183677	1	0.29436375396942
7	39905240	1	0.29436375396942
5	140665591	3	0.808621294650715
7	96110129	1	0.29436375396942
3	115661033	1	0.29436375396942
8	84462369	3	0.808621294650715
3	130331547	1	0.29436375396942
11	100571676	3	0.808621294650715
13	15287158	3	0.808621294650715
1	140904908	1	0.29436375396942
14	64534993	1	0.29436375396942
19	19879994	2	0.611579561466968
X	127036866	1	0.29436375396942
12	51202940	3	0.808621294650715
4	54132389	1	0.29436375396942
6	113334504	3	0.808621294650715
4	6962542	3	0.808621294650715
5	16030559	3	0.808621294650715
1	25234369	3	0.808621294650715
11	115491783	3	0.808621294650715
19	43210320	1	0.29436375396942
21	24727833	3	0.808621294650715
8	108136152	3	0.808621294650715
13	86650543	1	0.29436375396942
19	43245999	3	0.808621294650715
8	56815330	3	0.808621294650715
5	112129052	1	0.29436375396942
15	53038007	3	0.808621294650715
13	63711136	3	0.808621294650715
2	181319644	1	0.29436375396942
19	45605147	1	0.29436375396942
2	79326408	3	0.808621294650715
3	5967739	3	0.808621294650715
2	190841988	3	0.808621294650715
1	188987011	3	0.808621294650715
X	50689696	2	0.611579561466968
7	18286468	3	0.808621294650715
4	116616758	1	0.29436375396942
11	66041690	1	0.29436375396942
3	107701546	1	0.29436375396942
10	79501357	2	0.611579561466968
21	32661279	3	0.808621294650715
13	6383500	2	0.611579561466968
1	61907626	3	0.808621294650715
2	177890663	2	0.611579561466968
4	104300832	3	0.808621294650715
21	20354804	3	0.808621294650715
X	111392989	1	0.29436375396942
8	35265741	2	0.611579561466968
4	44115789	3	0.808621294650715
3	94053354	3	0.808621294650715
19	55799123	3	0.808621294650715
Y	15483544	1	0.29436375396942
1	194796843	3	0.808621294650715
14	63264381	3	0.808621294650715
7	79996248	1	0.29436375396942
X	125266491	2	0.611579561466968
2	171885466	3	0.808621294650715
11	34713961	1	0.29436375396942
6	44630984	3	0.808621294650715
5	31710516	3	0.808621294650715
13	47000880	2	0.611579561466968
20	6109986	1	0.29436375396942
3	48838307	3	0.808621294650715
13	35799217	3	0.808621294650715
1	81252746	3	0.808621294650715
20	23244003	3	0.808621294650715
8	141888352	3	0.808621294650715
9	126926589	3	0.808621294650715
16	80717476	1	0.29436375396942
Y	48982501	2	0.611579561466968
6	124552875	1	0.29436375396942
1	83530719	2	0.611579561466968
4	134380257	3	0.808621294650715
2	138247588	1	0.29436375396942
6	7655076	2	0.611579561466968
2	137840257	2	0.611579561466968
2	45639608	3	0.808621294650715
13	103540239	3	0.808621294650715
16	35814350	3	0.808621294650715
13	47279319	2	0.611579561466968
14	97809429	3	0.808621294650715
8	72116192	2	0.611579561466968
19	13000049	1	0.29436375396942
1	175420605	2	0.611579561466968
2	39579385	3	0.808621294650715
7	122318395	3	0.808621294650715
4	157175597	1	0.29436375396942
1	241738843	1	0.29436375396942
4	27232328	1	0.29436375396942
9	45095509	3	0.808621294650715
3	146878875	3	0.808621294650715
6	89738143	3	0.808621294650715
1	9727736	3	0.808621294650715
3	189736244	3	0.808621294650715
4	150050093	1	0.29436375396942
18	48353384	2	0.611579561466968
9	98460474	3	0.808621294650715
8	101722316	1	0.29436375396942
13	24539000	2	0.611579561466968
1	14532601	3	0.808621294650715
3	54466824	3	0.808621294650715
14	27515838	3	0.808621294650715
13	79079608	1	0.29436375396942
X	69137176	1	0.29436375396942
6	86303767	3	0.808621294650715
1	235146233	3	0.808621294650715
10	32463714	2	0.611579561466968
18	68027307	3	0.808621294650715
13	71313608	3	0.808621294650715
X	58674634	2	0.611579561466968
6	121856411	1	0.29436375396942
17	24857680	3	0.808621294650715
9	15825080	1	0.29436375396942
4	187279605	1	0.29436375396942
14	15447904	3	0.808621294650715
1	8438289	3	0.808621294650715
6	5224517	3	0.808621294650715
21	40939122	1	0.29436375396942
13	57017995	1	0.29436375396942
X	20582370	1	0.29436375396942
9	11915000	3	0.808621294650715
6	59226994	2	0.611579561466968
17	73308435	1	0.29436375396942
4	45185117	3	0.808621294650715
3	83306323	1	0.29436375396942
10	98251085	1	0.29436375396942
12	70504557	1	0.29436375396942
X	151818067	1	0.29436375396942
16	20476956	1	0.29436375396942
8	82513322	2	0.611579561466968
2	219371039	3	0.808621294650715
2	16882300	3	0.808621294650715
8	130571340	3	0.808621294650715
X	15076023	1	0.29436375396942
9	2554368	3	0.808621294650715
1	3585746	1	0.29436375396942
10	117447381	1	0.29436375396942
13	102054857	3	0.808621294650715
11	59615427	3	0.808621294650715
14	99083543	3	0.808621294650715
4	108356679	3	0.808621294650715
1	16805649	3	0.808621294650715
17	20633483	3	0.808621294650715
12	40964997	2	0.611579561466968
18	57674193	3	0.808621294650715
1	127121824	3	0.808621294650715
6	22177893	3	0.808621294650715
3	593479	1	0.29436375396942
1	148008644	2	0.611579561466968
8	73899167	3	0.808621294650715
3	16069608	1	0.29436375396942
15	6210421	3	0.808621294650715
6	111127402	1	0.29436375396942
7	43317060	2	0.611579561466968
9	123344550	2	0.611579561466968
8	88131841	1	0.29436375396942
3	59786113	3	0.808621294650715
13	7407102	1	0.29436375396942
10	11315213	1	0.29436375396942
20	18845511	1	0.29436375396942
12	59177967	3	0.808621294650715
X	35676225	3	0.808621294650715
6	81162800	2	0.611579561466968
6	140263170	1	0.29436375396942
10	63490226	1	0.29436375396942
12	115735583	2	0.611579561466968
5	117279873	3	0.808621294650715
22	32176434	2	0.611579561466968
6	124024322	1	0.29436375396942
6	160411150	3	0.808621294650715
1	28031086	3	0.808621294650715
6	24025531	1	0.29436375396942
17	71680467	3	0.808621294650715
10	123026703	1	0.29436375396942
5	179319027	3	0.808621294650715
11	32696988	3	0.808621294650715
1	28886898	3	0.808621294650715
19	38762515	3	0.808621294650715
X	26849677	2	0.611579561466968
1	39058594	3	0.808621294650715
2	181588339	3	0.808621294650715
1	158401781	3	0.808621294650715
4	152614599	1	0.29436375396942
10	116968929	1	0.29436375396942
20	45918888	3	0.808621294650715
5	38737970	2	0.611579561466968
5	123619238	3	0.808621294650715
16	37166242	2	0.611579561466968
Y	25555561	1	0.29436375396942
5	123933830	2	0.611579561466968
6	86183417	1	0.29436375396942
2	217038703	1	0.29436375396942
1	43406026	1	0.29436375396942
14	10187373	3	0.808621294650715
1	172413776	3	0.808621294650715
11	98097889	2	0.611579561466968
11	46742595	3	0.808621294650715
5	28655874	3	0.808621294650715
X	23277694	1	0.29436375396942
3	160368738	1	0.29436375396942
20	29865895	3	0.808621294650715
6	58890166	1	0.29436375396942
2	63866187	3	0.808621294650715
4	33129321	1	0.29436375396942
5	104876175	1	0.29436375396942
8	63715467	1	0.29436375396942
3	51396383	3	0.808621294650715
1	47679046	1	0.29436375396942
1	175639523	3	0.808621294650715
5	168032118	3	0.808621294650715
5	96466784	3	0.808621294650715
9	23432357	3	0.808621294650715
2	116640937	1	0.29436375396942
6	123950624	3	0.808621294650715
2	52584639	1	0.29436375396942
15	8101176	3	0.808621294650715
17	17584132	3	0.808621294650715
22	38965501	3	0.808621294650715
16	28293745	1	0.29436375396942
1	193730989	3	0.808621294650715
7	105771984	2	0.611579561466968
15	25221692	1	0.29436375396942
11	82239434	3	0.808621294650715
4	79734235	3	0.808621294650715
11	53487031	1	0.29436375396942
2	56226854	3	0.808621294650715
6	114176926	3	0.808621294650715
1	59125371	2	0.611579561466968
1	74655354	1	0.29436375396942
12	100409261	3	0.808621294650715
2	25603457	3	0.808621294650715
4	5360838	1	0.29436375396942
1	38987596	3	0.808621294650715
10	42009935	2	0.611579561466968
20	10005175	1	0.29436375396942
9	111158791	1	0.29436375396942
6	766623	3	0.808621294650715
18	29966238	2	0.611579561466968
13	11208283	3	0.808621294650715
1	163407380	2	0.611579561466968
3	15341958	1	0.29436375396942
6	146296001	2	0.611579561466968
12	1226863	1	0.29436375396942
18	56870912	1	0.29436375396942
6	103440342	1	0.29436375396942
4	186503640	3	0.808621294650715
10	112192139	1	0.29436375396942
5	62160420	2	0.611579561466968
19	49482241	2	0.611579561466968
12	57888032	3	0.808621294650715
9	59273004	2	0.611579561466968
2	175585599	1	0.29436375396942
5	131317518	3	0.808621294650715
20	59502427	2	0.611579561466968
7	118524111	3	0.808621294650715
4	79294409	2	0.611579561466968
4	82853345	1	0.29436375396942
2	93844467	2	0.611579561466968
1	9837320	2	0.611579561466968
21	17924029	3	0.808621294650715
5	135137620	3	0.808621294650715
3	31441771	1	0.29436375396942
12	34092089	3	0.808621294650715
20	22984117	2	0.611579561466968
1	174362740	3	0.808621294650715
X	13133963	1	0.29436375396942
16	84078301	3	0.808621294650715
8	48761283	3	0.808621294650715
22	37764049	3	0.808621294650715
14	636896	3	0.808621294650715
2	49209356	1	0.29436375396942
5	14358895	1	0.29436375396942
15	2240116	1	0.29436375396942
14	64829652	1	0.29436375396942
5	158854983	3	0.808621294650715
1	13677815	1	0.29436375396942
8	91712836	3	0.808621294650715
1	236850154	3	0.808621294650715
6	112696903	1	0.29436375396942
5	51929548	1	0.29436375396942
3	167675550	2	0.611579561466968
9	136379614	3	0.808621294650715
7	20923025	1	0.29436375396942
12	3965933	3	0.808621294650715
1	159560443	1	0.29436375396942
1	38573235	3	0.808621294650715
11	123582308	3	0.808621294650715
11	105096181	3	0.808621294650715
1	187699919	2	0.611579561466968
9	63447249	1	0.29436375396942
1	132717651	3	0.808621294650715
17	76594829	1	0.29436375396942
4	135389193	1	0.29436375396942
4	55196256	1	0.29436375396942
X	126179339	2	0.611579561466968
15	83189959	1	0.29436375396942
9	27087288	3	0.808621294650715
12	55440547	1	0.29436375396942
21	5210840	3	0.808621294650715
10	86354563	3	0.808621294650715
17	44689585	3	0.808621294650715
17	64655633	3	0.808621294650715
11	89431259	3	0.808621294650715
8	41843357	1	0.29436375396942
5	18915350	3	0.808621294650715
X	27960780	2	0.611579561466968
2	166779204	1	0.29436375396942
3	76566134	3	0.808621294650715
7	137061968	3	0.808621294650715
15	33646109	3	0.808621294650715
18	34110935	3	0.808621294650715
21	37064995	3	0.808621294650715
18	7885329	2	0.611579561466968
8	35317425	1	0.29436375396942
1	31964991	1	0.29436375396942
12	104921557	1	0.29436375396942
16	21518879	3	0.808621294650715
5	88916610	3	0.808621294650715
7	1744907	1	0.29436375396942
20	8954430	3	0.808621294650715
9	48267210	3	0.808621294650715
9	73844946	1	0.29436375396942
9	47091840	1	0.29436375396942
22	26630145	3	0.808621294650715
2	208896664	1	0.29436375396942
2	61253527	3	0.808621294650715
12	7470525	2	0.611579561466968
20	29365881	1	0.29436375396942
15	87291821	3	0.808621294650715
1	176250244	2	0.611579561466968
4	120542785	1	0.29436375396942
14	14258429	3	0.808621294650715
8	5258348	3	0.808621294650715
8	11655001	3	0.808621294650715
22	15050224	1	0.29436375396942
3	67047221	2	0.611579561466968
13	47356215	1	0.29436375396942
5	9521647	3	0.808621294650715
12	21912367	3	0.808621294650715
21	41431814	1	0.29436375396942
20	5421546	1	0.29436375396942
8	49345212	1	0.29436375396942
5	57785628	2	0.611579561466968
2	2232510	2	0.611579561466968
8	101910006	3	0.808621294650715
4	48062940	3	0.808621294650715
9	44320489	3	0.808621294650715
3	56343276	3	0.808621294650715
21	44040078	2	0.611579561466968
12	90232586	3	0.808621294650715
2	236307224	3	0.808621294650715
2	96877917	3	0.808621294650715
6	144607050	2	0.611579561466968
6	123907058	2	0.611579561466968
X	60981608	1	0.29436375396942
2	69511949	2	0.611579561466968
12	53300715	3	0.808621294650715
12	5017476	2	0.611579561466968
5	13670048	2	0.611579561466968
3	48860443	3	0.808621294650715
11	75900580	1	0.29436375396942
4	7070885	3	0.808621294650715
X	16601686	1	0.29436375396942
7	49685936	1	0.29436375396942
22	28289574	3	0.808621294650715
4	27601436	2	0.611579561466968
1	111929307	3	0.808621294650715
17	44098643	3	0.808621294650715
17	63086079	2	0.611579561466968
6	137747403	3	0.808621294650715
1	232653327	1	0.29436375396942
22	40753913	2	0.611579561466968
9	107561384	1	0.29436375396942
12	19123069	1	0.29436375396942
2	210492600	2	0.611579561466968
7	88612939	3	0.808621294650715
8	37967773	2	0.611579561466968
21	25309226	3	0.808621294650715
7	115969886	1	0.29436375396942
5	152691607	3	0.808621294650715
8	95911768	2	0.611579561466968
13	51149741	3	0.808621294650715
4	89703526	3	0.808621294650715
14	73397226	1	0.29436375396942
1	191548400	1	0.29436375396942
14	53713992	1	0.29436375396942
18	17918931	1	0.29436375396942
4	51038136	1	0.29436375396942
5	10665710	3	0.808621294650715
11	100110938	1	0.29436375396942
7	47503254	2	0.611579561466968
8	105322959	1	0.29436375396942
1	126537592	1	0.29436375396942
18	9425651	2	0.611579561466968
19	48842891	3	0.808621294650715
6	52135580	1	0.29436375396942
22	19402766	3	0.808621294650715
7	56542376	3	0.808621294650715
12	25171021	3	0.808621294650715
15	83754712	1	0.29436375396942
4	115240801	3	0.808621294650715
5	106201587	3	0.808621294650715
7	78683882	2	0.611579561466968
6	94259881	3	0.808621294650715
3	41824081	1	0.29436375396942
7	137496478	3	0.808621294650715
13	88122154	1	0.29436375396942
12	113984997	1	0.29436375396942
11	58416944	3	0.808621294650715
1	167864475	1	0.29436375396942
4	182831616	1	0.29436375396942
16	7602313	3	0.808621294650715
14	49949310	1	0.29436375396942
6	79919128	2	0.611579561466968
1	45209857	3	0.808621294650715
11	120781951	1	0.29436375396942
5	172115416	2	0.611579561466968
18	17357002	2	0.611579561466968
11	60941460	1	0.29436375396942
14	2821230	1	0.29436375396942
13	3620888	3	0.808621294650715
X	139669501	2	0.611579561466968
18	67289006	1	0.29436375396942
X	127566251	2	0.611579561466968
3	74294832	1	0.29436375396942
4	111379282	1	0.29436375396942
12	113729517	1	0.29436375396942
2	136061142	1	0.29436375396942
4	61282273	1	0.29436375396942
21	30063324	1	0.29436375396942
17	38727765	2	0.611579561466968
2	79440636	1	0.29436375396942
5	76877022	3	0.808621294650715
5	108246287	1	0.29436375396942
8	7930639	1	0.29436375396942
11	123867015	1	0.29436375396942
1	197749801	3	0.808621294650715
8	90172546	3	0.808621294650715
20	32577292	1	0.29436375396942
6	140278053	1	0.29436375396942
22	31995105	1	0.29436375396942
5	99229278	3	0.808621294650715
2	203278792	1	0.29436375396942
8	109465633	2	0.611579561466968
1	106953381	1	0.29436375396942
22	31717100	3	0.808621294650715
1	120349743	1	0.29436375396942
6	161629194	2	0.611579561466968
5	39564279	1	0.29436375396942
3	142925295	3	0.808621294650715
X	90070211	2	0.611579561466968
16	55668737	1	0.29436375396942
13	3390344	3	0.808621294650715
4	123726635	1	0.29436375396942
8	56675652	2	0.611579561466968
16	7012224	3	0.808621294650715
15	57254162	2	0.611579561466968
11	11740407	3	0.808621294650715
16	75176807	3	0.808621294650715
X	78979364	2	0.611579561466968
22	32019147	1	0.29436375396942
1	191108339	3	0.808621294650715
1	80210182	3	0.808621294650715
5	98091019	1	0.29436375396942
14	97186401	3	0.808621294650715
22	47572618	1	0.29436375396942
7	81082170	3	0.808621294650715
5	143902278	1	0.29436375396942
1	94100682	3	0.808621294650715
7	152841069	3	0.808621294650715
4	18324489	3	0.808621294650715
12	96591758	3	0.808621294650715
9	136549994	1	0.29436375396942
6	96743220	2	0.611579561466968
5	74971733	1	0.29436375396942
6	110105844	3	0.808621294650715
3	50495336	3	0.808621294650715
16	17686699	3	0.808621294650715
3	143667839	1	0.29436375396942
3	131396376	2	0.611579561466968
10	118826144	3	0.808621294650715
2	172492844	1	0.29436375396942
5	124849676	1	0.29436375396942
13	87178450	2	0.611579561466968
7	3765008	3	0.808621294650715
1	70698141	2	0.611579561466968
5	147407785	3	0.808621294650715
